CRUISEJOIN,HAULJOIN,REGION,VESSEL,CRUISE,HAUL,SPECIMENID,BIOSTRATUM,SPECIES_CODE,LENGTH,SEX,WEIGHT,AGE,MATURITY,MATURITY_TABLE,GONAD_WT,AUDITJOIN,SPECIMEN_SUBSAMPLE_METHOD,SPECIMEN_SAMPLE_TYPE,AGE_DETERMINATION_METHOD
-717,-17403,BS,94,201702,49,197,0,10210,220,2,158,6,[NULL],[NULL],[NULL],-296549,6,1,4
-717,-17403,BS,94,201702,49,198,0,10210,170,2,62,6,[NULL],[NULL],[NULL],-296550,6,1,4
-717,-17403,BS,94,201702,49,199,0,10210,160,2,50,5,[NULL],[NULL],[NULL],-296551,6,1,3
-717,-17403,BS,94,201702,49,130,0,21740,600,2,1420,[NULL],[NULL],[NULL],[NULL],-296552,9,1,[NULL]
-717,-17403,BS,94,201702,49,131,0,21740,620,2,1526,[NULL],[NULL],[NULL],[NULL],-296553,9,1,[NULL]
-717,-17403,BS,94,201702,49,132,0,21740,610,1,1526,[NULL],[NULL],[NULL],[NULL],-296554,9,1,[NULL]
-717,-17403,BS,94,201702,49,133,0,21740,160,3,28,[NULL],[NULL],[NULL],[NULL],-296555,9,1,[NULL]
-717,-17404,BS,94,201702,50,200,0,10210,260,2,250,8,[NULL],[NULL],[NULL],-296556,6,1,4
-717,-17404,BS,94,201702,50,201,0,10210,450,2,1168,20,[NULL],[NULL],[NULL],-296557,6,1,4
-717,-17404,BS,94,201702,50,202,0,10210,240,2,212,8,[NULL],[NULL],[NULL],-296558,6,1,4
-717,-17404,BS,94,201702,50,203,0,10210,350,2,634,14,[NULL],[NULL],[NULL],-296559,6,1,4
-717,-17404,BS,94,201702,50,204,0,10210,250,2,192,8,[NULL],[NULL],[NULL],-296560,6,1,4
-717,-17404,BS,94,201702,50,205,0,10210,190,2,64,6,[NULL],[NULL],[NULL],-296561,6,1,4
-717,-17404,BS,94,201702,50,206,0,10210,220,2,132,8,[NULL],[NULL],[NULL],-296562,6,1,4
-717,-17404,BS,94,201702,50,207,0,10210,430,1,880,30,[NULL],[NULL],[NULL],-296563,6,1,4
-717,-17404,BS,94,201702,50,208,0,10210,190,1,74,6,[NULL],[NULL],[NULL],-296564,6,1,4
-717,-17404,BS,94,201702,50,209,0,10210,390,1,778,15,[NULL],[NULL],[NULL],-296565,6,1,4
-717,-17404,BS,94,201702,50,210,0,10210,180,1,74,7,[NULL],[NULL],[NULL],-296566,6,1,3
-717,-17404,BS,94,201702,50,211,0,10210,350,1,568,13,[NULL],[NULL],[NULL],-296567,6,1,4
-717,-17404,BS,94,201702,50,212,0,10210,170,1,46,7,[NULL],[NULL],[NULL],-296568,6,1,4
-717,-17404,BS,94,201702,50,173,0,10285,440,2,1310,14,[NULL],[NULL],[NULL],-296569,6,1,4
-717,-17404,BS,94,201702,50,174,0,10285,350,2,700,8,[NULL],[NULL],[NULL],-296570,6,1,4
-717,-17404,BS,94,201702,50,175,0,10285,490,2,1692,16,[NULL],[NULL],[NULL],-296571,6,1,4
-717,-17404,BS,94,201702,50,176,0,10285,430,2,1068,11,[NULL],[NULL],[NULL],-296572,6,1,4
-717,-17404,BS,94,201702,50,177,0,10285,390,2,1070,13,[NULL],[NULL],[NULL],-296573,6,1,4
-717,-17404,BS,94,201702,50,178,0,10285,290,1,308,9,[NULL],[NULL],[NULL],-296574,6,1,4
-717,-17404,BS,94,201702,50,71,0,21720,720,2,4396,[NULL],[NULL],[NULL],[NULL],-296575,1,1,[NULL]
-717,-17404,BS,94,201702,50,72,0,21720,620,2,2766,[NULL],[NULL],[NULL],[NULL],-296576,1,1,[NULL]
-717,-17404,BS,94,201702,50,73,0,21720,630,1,3122,[NULL],[NULL],[NULL],[NULL],-296577,1,1,[NULL]
-717,-17404,BS,94,201702,50,74,0,21720,630,1,2164,[NULL],[NULL],[NULL],[NULL],-296578,1,1,[NULL]
-717,-17404,BS,94,201702,50,134,0,21740,640,2,1922,[NULL],[NULL],[NULL],[NULL],-296579,9,1,[NULL]
-717,-17404,BS,94,201702,50,135,0,21740,550,1,1178,[NULL],[NULL],[NULL],[NULL],-296580,9,1,[NULL]
-717,-17404,BS,94,201702,50,136,0,21740,540,1,1204,[NULL],[NULL],[NULL],[NULL],-296581,9,1,[NULL]
-717,-17404,BS,94,201702,50,137,0,21740,160,3,24,[NULL],[NULL],[NULL],[NULL],-296582,9,1,[NULL]
-717,-17405,BS,94,201702,51,183,0,10285,390,2,890,10,[NULL],[NULL],[NULL],-296583,6,1,4
-717,-17405,BS,94,201702,51,184,0,10285,480,2,1470,[NULL],[NULL],[NULL],[NULL],-296584,6,1,[NULL]
-717,-17405,BS,94,201702,51,185,0,10285,410,2,1126,14,[NULL],[NULL],[NULL],-296585,6,1,4
-717,-17405,BS,94,201702,51,186,0,10285,420,2,1120,16,[NULL],[NULL],[NULL],-296586,6,1,4
-717,-17405,BS,94,201702,51,187,0,10285,350,1,580,17,[NULL],[NULL],[NULL],-296587,6,1,4
-717,-17405,BS,94,201702,51,75,0,21720,480,2,1200,[NULL],[NULL],[NULL],[NULL],-296588,1,1,[NULL]
-717,-17405,BS,94,201702,51,76,0,21720,620,2,2532,[NULL],[NULL],[NULL],[NULL],-296589,1,1,[NULL]
-717,-17405,BS,94,201702,51,77,0,21720,560,1,1890,[NULL],[NULL],[NULL],[NULL],-296590,1,1,[NULL]
-717,-17405,BS,94,201702,51,78,0,21720,590,1,2402,[NULL],[NULL],[NULL],[NULL],-296591,1,1,[NULL]
-717,-17405,BS,94,201702,51,79,0,21720,270,1,200,[NULL],[NULL],[NULL],[NULL],-296592,1,1,[NULL]
-717,-17405,BS,94,201702,51,138,0,21740,590,1,1268,[NULL],[NULL],[NULL],[NULL],-296593,9,1,[NULL]
-717,-17405,BS,94,201702,51,139,0,21740,510,2,820,[NULL],[NULL],[NULL],[NULL],-296594,9,1,[NULL]
-717,-17405,BS,94,201702,51,140,0,21740,550,2,1210,[NULL],[NULL],[NULL],[NULL],-296595,9,1,[NULL]
-717,-17405,BS,94,201702,51,141,0,21740,150,3,20,[NULL],[NULL],[NULL],[NULL],-296596,9,1,[NULL]
-717,-17405,BS,94,201702,51,213,0,10210,300,2,414,9,[NULL],[NULL],[NULL],-296597,6,1,4
-717,-17405,BS,94,201702,51,214,0,10210,230,2,160,8,[NULL],[NULL],[NULL],-296598,6,1,4
-717,-17405,BS,94,201702,51,215,0,10210,270,2,248,9,[NULL],[NULL],[NULL],-296599,6,1,4
-717,-17405,BS,94,201702,51,216,0,10210,200,2,112,6,[NULL],[NULL],[NULL],-296600,6,1,4
-717,-17405,BS,94,201702,51,217,0,10210,290,2,360,9,[NULL],[NULL],[NULL],-296601,6,1,4
-717,-17405,BS,94,201702,51,218,0,10210,240,2,190,8,[NULL],[NULL],[NULL],-296602,6,1,4
-717,-17405,BS,94,201702,51,219,0,10210,290,1,366,9,[NULL],[NULL],[NULL],-296603,6,1,4
-717,-17405,BS,94,201702,51,220,0,10210,360,1,588,24,[NULL],[NULL],[NULL],-296604,6,1,4
-717,-17405,BS,94,201702,51,180,0,10285,480,2,1748,15,[NULL],[NULL],[NULL],-296608,6,1,4
-717,-17405,BS,94,201702,51,221,0,10210,260,1,244,8,[NULL],[NULL],[NULL],-296605,6,1,4
-717,-17405,BS,94,201702,51,222,0,10210,240,1,216,7,[NULL],[NULL],[NULL],-296606,6,1,4
-717,-17405,BS,94,201702,51,179,0,10285,550,2,2416,20,[NULL],[NULL],[NULL],-296607,6,1,4
-717,-17405,BS,94,201702,51,181,0,10285,360,2,766,10,[NULL],[NULL],[NULL],-296609,6,1,4
-717,-17405,BS,94,201702,51,182,0,10285,410,2,1238,13,[NULL],[NULL],[NULL],-296610,6,1,4
-717,-17406,BS,94,201702,52,223,0,10210,470,2,1634,21,[NULL],[NULL],[NULL],-296611,6,1,4
-717,-17406,BS,94,201702,52,224,0,10210,400,2,964,16,[NULL],[NULL],[NULL],-296612,6,1,4
-717,-17406,BS,94,201702,52,225,0,10210,210,2,106,8,[NULL],[NULL],[NULL],-296613,6,1,4
-717,-17406,BS,94,201702,52,226,0,10210,380,2,918,15,[NULL],[NULL],[NULL],-296614,6,1,4
-717,-17406,BS,94,201702,52,227,0,10210,350,2,622,15,[NULL],[NULL],[NULL],-296615,6,1,4
-717,-17406,BS,94,201702,52,228,0,10210,440,2,1034,16,[NULL],[NULL],[NULL],-296616,6,1,4
-717,-17406,BS,94,201702,52,229,0,10210,420,2,1016,29,[NULL],[NULL],[NULL],-296617,6,1,4
-717,-17406,BS,94,201702,52,230,0,10210,360,2,728,13,[NULL],[NULL],[NULL],-296618,6,1,4
-717,-17406,BS,94,201702,52,231,0,10210,450,2,1250,21,[NULL],[NULL],[NULL],-296619,6,1,4
-717,-17406,BS,94,201702,52,188,0,10285,430,2,1030,11,[NULL],[NULL],[NULL],-296620,6,1,4
-717,-17406,BS,94,201702,52,189,0,10285,500,2,1782,18,[NULL],[NULL],[NULL],-296621,6,1,4
-717,-17406,BS,94,201702,52,190,0,10285,450,2,1384,15,[NULL],[NULL],[NULL],-296622,6,1,4
-717,-17406,BS,94,201702,52,191,0,10285,530,2,2342,20,[NULL],[NULL],[NULL],-296623,6,1,4
-717,-17406,BS,94,201702,52,192,0,10285,500,2,1840,22,[NULL],[NULL],[NULL],-296624,6,1,4
-717,-17406,BS,94,201702,52,193,0,10285,510,2,2212,17,[NULL],[NULL],[NULL],-296625,6,1,4
-717,-17406,BS,94,201702,52,194,0,10285,400,2,906,16,[NULL],[NULL],[NULL],-296626,6,1,4
-717,-17406,BS,94,201702,52,195,0,10285,470,2,1390,19,[NULL],[NULL],[NULL],-296627,6,1,4
-717,-17406,BS,94,201702,52,196,0,10285,380,2,820,8,[NULL],[NULL],[NULL],-296628,6,1,4
-717,-17406,BS,94,201702,52,197,0,10285,540,2,2406,19,[NULL],[NULL],[NULL],-296629,6,1,4
-717,-17406,BS,94,201702,52,198,0,10285,520,2,1942,25,[NULL],[NULL],[NULL],-296630,6,1,4
-717,-17406,BS,94,201702,52,199,0,10285,330,2,576,10,[NULL],[NULL],[NULL],-296631,6,1,4
-717,-17406,BS,94,201702,52,80,0,21720,640,2,2690,[NULL],[NULL],[NULL],[NULL],-296632,1,1,[NULL]
-717,-17406,BS,94,201702,52,81,0,21720,530,2,1584,[NULL],[NULL],[NULL],[NULL],-296633,1,1,[NULL]
-717,-17406,BS,94,201702,52,82,0,21720,630,1,2804,[NULL],[NULL],[NULL],[NULL],-296634,1,1,[NULL]
-717,-17406,BS,94,201702,52,83,0,21720,480,1,1386,[NULL],[NULL],[NULL],[NULL],-296635,1,1,[NULL]
-717,-17406,BS,94,201702,52,142,0,21740,560,2,1180,[NULL],[NULL],[NULL],[NULL],-296636,9,1,[NULL]
-717,-17406,BS,94,201702,52,143,0,21740,530,2,942,[NULL],[NULL],[NULL],[NULL],-296637,9,1,[NULL]
-717,-17406,BS,94,201702,52,144,0,21740,140,3,20,[NULL],[NULL],[NULL],[NULL],-296638,9,1,[NULL]
-717,-17406,BS,94,201702,52,145,0,21740,530,1,920,[NULL],[NULL],[NULL],[NULL],-296639,9,1,[NULL]
-717,-17407,BS,94,201702,53,232,0,10210,250,1,180,8,[NULL],[NULL],[NULL],-296640,6,1,4
-717,-17407,BS,94,201702,53,233,0,10210,240,1,138,9,[NULL],[NULL],[NULL],-296641,6,1,4
-717,-17407,BS,94,201702,53,234,0,10210,220,1,132,8,[NULL],[NULL],[NULL],-296642,6,1,4
-717,-17407,BS,94,201702,53,235,0,10210,300,1,330,8,[NULL],[NULL],[NULL],-296643,6,1,4
-717,-17407,BS,94,201702,53,236,0,10210,370,1,678,23,[NULL],[NULL],[NULL],-296644,6,1,4
-717,-17407,BS,94,201702,53,237,0,10210,410,1,872,18,[NULL],[NULL],[NULL],-296645,6,1,4
-717,-17407,BS,94,201702,53,238,0,10210,320,1,530,9,[NULL],[NULL],[NULL],-296646,6,1,4
-717,-17407,BS,94,201702,53,239,0,10210,400,1,812,20,[NULL],[NULL],[NULL],-296647,6,1,4
-717,-17407,BS,94,201702,53,240,0,10210,350,1,646,15,[NULL],[NULL],[NULL],-296648,6,1,4
-717,-17407,BS,94,201702,53,241,0,10210,250,1,220,9,[NULL],[NULL],[NULL],-296649,6,1,4
-717,-17407,BS,94,201702,53,242,0,10210,400,1,868,20,[NULL],[NULL],[NULL],-296650,6,1,4
-717,-17407,BS,94,201702,53,243,0,10210,200,1,96,8,[NULL],[NULL],[NULL],-296651,6,1,4
-717,-17407,BS,94,201702,53,244,0,10210,390,1,728,18,[NULL],[NULL],[NULL],-296652,6,1,4
-717,-17407,BS,94,201702,53,245,0,10210,360,1,708,18,[NULL],[NULL],[NULL],-296653,6,1,4
-717,-17407,BS,94,201702,53,246,0,10210,210,1,126,8,[NULL],[NULL],[NULL],-296654,6,1,4
-717,-17407,BS,94,201702,53,247,0,10210,270,1,266,8,[NULL],[NULL],[NULL],-296655,6,1,4
-717,-17407,BS,94,201702,53,248,0,10210,380,1,722,15,[NULL],[NULL],[NULL],-296656,6,1,4
-717,-17407,BS,94,201702,53,249,0,10210,170,1,66,7,[NULL],[NULL],[NULL],-296657,6,1,4
-717,-17407,BS,94,201702,53,250,0,10210,300,1,366,12,[NULL],[NULL],[NULL],-296658,6,1,4
-717,-17407,BS,94,201702,53,84,0,21720,640,1,2608,[NULL],[NULL],[NULL],[NULL],-296659,1,1,[NULL]
-717,-17407,BS,94,201702,53,85,0,21720,610,1,2690,[NULL],[NULL],[NULL],[NULL],-296660,1,1,[NULL]
-717,-17407,BS,94,201702,53,86,0,21720,570,2,1934,[NULL],[NULL],[NULL],[NULL],-296661,1,1,[NULL]
-717,-17407,BS,94,201702,53,87,0,21720,590,2,2350,[NULL],[NULL],[NULL],[NULL],-296662,1,1,[NULL]
-717,-17407,BS,94,201702,53,146,0,21740,150,3,22,[NULL],[NULL],[NULL],[NULL],-296663,9,1,[NULL]
-717,-17407,BS,94,201702,53,147,0,21740,600,2,1334,[NULL],[NULL],[NULL],[NULL],-296664,9,1,[NULL]
-717,-17407,BS,94,201702,53,148,0,21740,550,1,924,[NULL],[NULL],[NULL],[NULL],-296665,9,1,[NULL]
-717,-17407,BS,94,201702,53,149,0,21740,560,1,896,[NULL],[NULL],[NULL],[NULL],-296666,9,1,[NULL]
-717,-17417,BS,94,201702,54,251,0,10210,230,2,160,8,[NULL],[NULL],[NULL],-296667,6,1,4
-717,-17417,BS,94,201702,54,255,0,10210,200,2,86,5,[NULL],[NULL],[NULL],-296671,6,1,4
-717,-17417,BS,94,201702,54,252,0,10210,210,2,112,7,[NULL],[NULL],[NULL],-296668,6,1,4
-717,-17417,BS,94,201702,54,253,0,10210,130,2,20,3,[NULL],[NULL],[NULL],-296669,6,1,3
-717,-17417,BS,94,201702,54,254,0,10210,140,2,20,3,[NULL],[NULL],[NULL],-296670,6,1,4
-717,-17417,BS,94,201702,54,256,0,10210,180,2,74,6,[NULL],[NULL],[NULL],-296672,6,1,4
-717,-17417,BS,94,201702,54,257,0,10210,190,2,84,5,[NULL],[NULL],[NULL],-296673,6,1,4
-717,-17417,BS,94,201702,54,258,0,10210,120,2,18,3,[NULL],[NULL],[NULL],-296674,6,1,3
-717,-17417,BS,94,201702,54,259,0,10210,390,1,708,28,[NULL],[NULL],[NULL],-296675,6,1,4
-717,-17417,BS,94,201702,54,260,0,10210,400,1,678,18,[NULL],[NULL],[NULL],-296676,6,1,4
-717,-17417,BS,94,201702,54,261,0,10210,140,1,28,3,[NULL],[NULL],[NULL],-296677,6,1,4
-717,-17417,BS,94,201702,54,262,0,10210,350,1,514,21,[NULL],[NULL],[NULL],-296678,6,1,4
-717,-17417,BS,94,201702,54,263,0,10210,330,1,436,16,[NULL],[NULL],[NULL],-296679,6,1,4
-717,-17417,BS,94,201702,54,264,0,10210,130,1,22,3,[NULL],[NULL],[NULL],-296680,6,1,3
-717,-17417,BS,94,201702,54,265,0,10210,310,1,362,8,[NULL],[NULL],[NULL],-296681,6,1,4
-717,-17417,BS,94,201702,54,266,0,10210,70,1,2,[NULL],[NULL],[NULL],[NULL],-296682,6,1,[NULL]
-717,-17417,BS,94,201702,54,267,0,10210,80,1,6,2,[NULL],[NULL],[NULL],-296683,6,1,3
-717,-17417,BS,94,201702,54,150,0,21740,540,2,632,[NULL],[NULL],[NULL],[NULL],-296684,9,1,[NULL]
-717,-17417,BS,94,201702,54,151,0,21740,580,2,1176,[NULL],[NULL],[NULL],[NULL],-296685,9,1,[NULL]
-717,-17417,BS,94,201702,54,152,0,21740,620,1,1482,[NULL],[NULL],[NULL],[NULL],-296686,9,1,[NULL]
-717,-17417,BS,94,201702,54,153,0,21740,140,3,20,[NULL],[NULL],[NULL],[NULL],-296687,9,1,[NULL]
-717,-17418,BS,94,201702,55,268,0,10210,110,2,12,2,[NULL],[NULL],[NULL],-296688,6,1,3
-717,-17418,BS,94,201702,55,269,0,10210,120,2,16,3,[NULL],[NULL],[NULL],-296689,6,1,3
-717,-17418,BS,94,201702,55,270,0,10210,100,2,12,2,[NULL],[NULL],[NULL],-296690,6,1,3
-717,-17418,BS,94,201702,55,271,0,10210,100,2,8,2,[NULL],[NULL],[NULL],-296691,6,1,3
-717,-17418,BS,94,201702,55,272,0,10210,70,2,2,[NULL],[NULL],[NULL],[NULL],-296692,6,1,[NULL]
-717,-17418,BS,94,201702,55,273,0,10210,70,2,2,2,[NULL],[NULL],[NULL],-296693,6,1,3
-717,-17418,BS,94,201702,55,274,0,10210,80,2,4,[NULL],[NULL],[NULL],[NULL],-296694,6,1,[NULL]
-717,-17418,BS,94,201702,55,275,0,10210,80,2,6,2,[NULL],[NULL],[NULL],-296695,6,1,3
-717,-17418,BS,94,201702,55,276,0,10210,90,2,8,2,[NULL],[NULL],[NULL],-296696,6,1,3
-717,-17418,BS,94,201702,55,277,0,10210,310,1,388,12,[NULL],[NULL],[NULL],-296697,6,1,4
-717,-17418,BS,94,201702,55,278,0,10210,380,1,640,23,[NULL],[NULL],[NULL],-296698,6,1,4
-717,-17418,BS,94,201702,55,279,0,10210,400,1,694,18,[NULL],[NULL],[NULL],-296699,6,1,4
-717,-17418,BS,94,201702,55,280,0,10210,90,1,6,2,[NULL],[NULL],[NULL],-296700,6,1,4
-717,-17418,BS,94,201702,55,200,0,10285,300,1,356,8,[NULL],[NULL],[NULL],-296701,6,1,4
-717,-17418,BS,94,201702,55,88,0,21720,690,2,2786,[NULL],[NULL],[NULL],[NULL],-296702,1,1,[NULL]
-717,-17418,BS,94,201702,55,154,0,21740,510,2,664,[NULL],[NULL],[NULL],[NULL],-296703,9,1,[NULL]
-717,-17418,BS,94,201702,55,155,0,21740,640,2,1644,[NULL],[NULL],[NULL],[NULL],-296704,9,1,[NULL]
-717,-17418,BS,94,201702,55,156,0,21740,470,1,604,[NULL],[NULL],[NULL],[NULL],-296705,9,1,[NULL]
-717,-17418,BS,94,201702,55,157,0,21740,150,3,24,[NULL],[NULL],[NULL],[NULL],-296706,9,1,[NULL]
-717,-17419,BS,94,201702,56,281,0,10210,400,2,862,28,[NULL],[NULL],[NULL],-296707,6,1,4
-717,-17419,BS,94,201702,56,282,0,10210,370,2,634,26,[NULL],[NULL],[NULL],-296708,6,1,4
-717,-17419,BS,94,201702,56,283,0,10210,120,2,18,3,[NULL],[NULL],[NULL],-296709,6,1,3
-717,-17419,BS,94,201702,56,284,0,10210,100,2,10,2,[NULL],[NULL],[NULL],-296710,6,1,3
-717,-17419,BS,94,201702,56,285,0,10210,100,2,8,2,[NULL],[NULL],[NULL],-296711,6,1,3
-717,-17419,BS,94,201702,56,286,0,10210,140,2,26,4,[NULL],[NULL],[NULL],-296712,6,1,3
-717,-17419,BS,94,201702,56,287,0,10210,110,2,12,2,[NULL],[NULL],[NULL],-296713,6,1,3
-717,-17419,BS,94,201702,56,288,0,10210,90,2,8,2,[NULL],[NULL],[NULL],-296714,6,1,3
-717,-17419,BS,94,201702,56,289,0,10210,120,2,16,3,[NULL],[NULL],[NULL],-296715,6,1,3
-717,-17419,BS,94,201702,56,290,0,10210,150,2,28,3,[NULL],[NULL],[NULL],-296716,6,1,3
-717,-17419,BS,94,201702,56,291,0,10210,380,1,630,16,[NULL],[NULL],[NULL],-296717,6,1,4
-717,-17419,BS,94,201702,56,292,0,10210,100,1,8,2,[NULL],[NULL],[NULL],-296718,6,1,3
-717,-17419,BS,94,201702,56,293,0,10210,100,1,8,2,[NULL],[NULL],[NULL],-296719,6,1,3
-717,-17419,BS,94,201702,56,294,0,10210,120,1,18,3,[NULL],[NULL],[NULL],-296720,6,1,3
-717,-17419,BS,94,201702,56,295,0,10210,400,1,728,21,[NULL],[NULL],[NULL],-296721,6,1,4
-717,-17419,BS,94,201702,56,296,0,10210,120,1,16,3,[NULL],[NULL],[NULL],-296722,6,1,3
-717,-17419,BS,94,201702,56,297,0,10210,140,1,28,4,[NULL],[NULL],[NULL],-296723,6,1,3
-717,-17419,BS,94,201702,56,298,0,10210,170,1,46,5,[NULL],[NULL],[NULL],-296724,6,1,4
-717,-17419,BS,94,201702,56,158,0,21740,170,3,28,[NULL],[NULL],[NULL],[NULL],-296725,9,1,[NULL]
-717,-17419,BS,94,201702,56,159,0,21740,520,2,796,[NULL],[NULL],[NULL],[NULL],-296726,9,1,[NULL]
-717,-17419,BS,94,201702,56,160,0,21740,570,2,1300,[NULL],[NULL],[NULL],[NULL],-296727,9,1,[NULL]
-717,-17420,BS,94,201702,57,301,0,10210,410,2,868,20,[NULL],[NULL],[NULL],-296731,6,1,4
-717,-17419,BS,94,201702,56,161,0,21740,540,1,948,[NULL],[NULL],[NULL],[NULL],-296728,9,1,[NULL]
-717,-17420,BS,94,201702,57,299,0,10210,390,2,796,20,[NULL],[NULL],[NULL],-296729,6,1,4
-717,-17420,BS,94,201702,57,300,0,10210,360,2,504,14,[NULL],[NULL],[NULL],-296730,6,1,4
-717,-17420,BS,94,201702,57,302,0,10210,340,2,540,18,[NULL],[NULL],[NULL],-296732,6,1,4
-717,-17420,BS,94,201702,57,303,0,10210,410,2,842,26,[NULL],[NULL],[NULL],-296733,6,1,4
-717,-17420,BS,94,201702,57,304,0,10210,370,2,674,15,[NULL],[NULL],[NULL],-296734,6,1,4
-717,-17420,BS,94,201702,57,305,0,10210,370,2,580,14,[NULL],[NULL],[NULL],-296735,6,1,4
-717,-17420,BS,94,201702,57,306,0,10210,80,2,4,1,[NULL],[NULL],[NULL],-296736,6,1,3
-717,-17420,BS,94,201702,57,307,0,10210,330,1,474,13,[NULL],[NULL],[NULL],-296737,6,1,4
-717,-17420,BS,94,201702,57,308,0,10210,330,1,368,16,[NULL],[NULL],[NULL],-296738,6,1,4
-717,-17420,BS,94,201702,57,309,0,10210,310,1,362,9,[NULL],[NULL],[NULL],-296739,6,1,4
-717,-17420,BS,94,201702,57,310,0,10210,280,1,288,10,[NULL],[NULL],[NULL],-296740,6,1,4
-717,-17420,BS,94,201702,57,311,0,10210,320,1,428,9,[NULL],[NULL],[NULL],-296741,6,1,4
-717,-17420,BS,94,201702,57,89,0,21720,640,1,2730,[NULL],[NULL],[NULL],[NULL],-296742,1,1,[NULL]
-717,-17420,BS,94,201702,57,162,0,21740,170,3,34,[NULL],[NULL],[NULL],[NULL],-296743,9,1,[NULL]
-717,-17420,BS,94,201702,57,163,0,21740,460,2,558,[NULL],[NULL],[NULL],[NULL],-296744,9,1,[NULL]
-717,-17420,BS,94,201702,57,164,0,21740,580,2,1046,[NULL],[NULL],[NULL],[NULL],-296745,9,1,[NULL]
-717,-17420,BS,94,201702,57,165,0,21740,600,1,1186,[NULL],[NULL],[NULL],[NULL],-296746,9,1,[NULL]
-717,-17448,BS,94,201702,39,154,0,10285,280,2,254,5,[NULL],[NULL],[NULL],-296458,6,1,4
-717,-17448,BS,94,201702,39,101,0,21740,800,2,3614,[NULL],[NULL],[NULL],[NULL],-296459,9,1,[NULL]
-717,-17449,BS,94,201702,44,54,0,21720,640,2,2700,[NULL],[NULL],[NULL],[NULL],-296477,1,1,[NULL]
-717,-17449,BS,94,201702,44,55,0,21720,680,1,3414,[NULL],[NULL],[NULL],[NULL],-296478,1,1,[NULL]
-717,-17449,BS,94,201702,44,56,0,21720,330,1,370,[NULL],[NULL],[NULL],[NULL],-296479,1,1,[NULL]
-717,-17449,BS,94,201702,44,57,0,21720,780,2,5514,[NULL],[NULL],[NULL],[NULL],-296480,1,1,[NULL]
-717,-17449,BS,94,201702,44,110,0,21740,590,2,1300,[NULL],[NULL],[NULL],[NULL],-296481,9,1,[NULL]
-717,-17449,BS,94,201702,44,111,0,21740,570,2,1130,[NULL],[NULL],[NULL],[NULL],-296482,9,1,[NULL]
-717,-17449,BS,94,201702,44,112,0,21740,660,1,1888,[NULL],[NULL],[NULL],[NULL],-296483,9,1,[NULL]
-717,-17449,BS,94,201702,44,113,0,21740,150,3,20,[NULL],[NULL],[NULL],[NULL],-296484,9,1,[NULL]
-717,-17451,BS,94,201702,46,170,0,10210,400,1,710,18,[NULL],[NULL],[NULL],-296501,6,1,4
-717,-17451,BS,94,201702,46,171,0,10210,300,2,454,8,[NULL],[NULL],[NULL],-296502,6,1,4
-717,-17451,BS,94,201702,46,168,0,10285,490,2,1724,18,[NULL],[NULL],[NULL],-296503,6,1,4
-717,-17451,BS,94,201702,46,169,0,10285,350,2,656,8,[NULL],[NULL],[NULL],-296504,6,1,4
-717,-17451,BS,94,201702,46,170,0,10285,330,2,538,10,[NULL],[NULL],[NULL],-296505,6,1,4
-717,-17451,BS,94,201702,46,63,0,21720,780,1,5518,[NULL],[NULL],[NULL],[NULL],-296506,1,1,[NULL]
-717,-17451,BS,94,201702,46,64,0,21720,630,2,2586,[NULL],[NULL],[NULL],[NULL],-296507,1,1,[NULL]
-717,-17451,BS,94,201702,46,65,0,21720,760,2,5406,[NULL],[NULL],[NULL],[NULL],-296508,1,1,[NULL]
-717,-17451,BS,94,201702,46,66,0,21720,780,2,5134,[NULL],[NULL],[NULL],[NULL],-296509,1,1,[NULL]
-717,-17451,BS,94,201702,46,118,0,21740,730,2,2304,[NULL],[NULL],[NULL],[NULL],-296510,9,1,[NULL]
-717,-17451,BS,94,201702,46,119,0,21740,700,2,1804,[NULL],[NULL],[NULL],[NULL],-296511,9,1,[NULL]
-717,-17451,BS,94,201702,46,120,0,21740,630,1,1728,[NULL],[NULL],[NULL],[NULL],-296512,9,1,[NULL]
-717,-17451,BS,94,201702,46,121,0,21740,140,3,20,[NULL],[NULL],[NULL],[NULL],-296513,9,1,[NULL]
-717,-17450,BS,94,201702,45,161,0,10285,520,2,2358,18,[NULL],[NULL],[NULL],-296485,6,1,4
-717,-17450,BS,94,201702,45,162,0,10285,280,2,338,10,[NULL],[NULL],[NULL],-296486,6,1,4
-717,-17450,BS,94,201702,45,163,0,10285,490,2,1924,16,[NULL],[NULL],[NULL],-296487,6,1,4
-717,-17450,BS,94,201702,45,164,0,10285,420,2,1358,14,[NULL],[NULL],[NULL],-296488,6,1,4
-717,-17450,BS,94,201702,45,165,0,10285,470,2,1696,15,[NULL],[NULL],[NULL],-296489,6,1,4
-717,-17450,BS,94,201702,45,166,0,10285,570,2,2838,24,[NULL],[NULL],[NULL],-296490,6,1,4
-717,-17450,BS,94,201702,45,167,0,10285,450,2,1268,16,[NULL],[NULL],[NULL],-296491,6,1,4
-717,-17450,BS,94,201702,45,59,0,21720,570,2,2264,[NULL],[NULL],[NULL],[NULL],-296493,1,1,[NULL]
-717,-17450,BS,94,201702,45,60,0,21720,290,1,278,[NULL],[NULL],[NULL],[NULL],-296494,1,1,[NULL]
-717,-17450,BS,94,201702,45,61,0,21720,660,1,3034,[NULL],[NULL],[NULL],[NULL],-296495,1,1,[NULL]
